,predictions,labels,generation
235,2,1,"[INST] <<SYS>>

<</SYS>>

  On est vraiment content que tu sois présente. [/INST] 2. Je"
236,1,1,"[INST] <<SYS>>

<</SYS>>

  Je suis en train de repeindre ma chambre. [/INST] 1. Je"
237,2,1,"[INST] <<SYS>>

<</SYS>>

  Si tu veux tu peux aussi m'appeler ; je suis chez moi vers 20 h 30. [/INST] 20:"
238,1,1,"[INST] <<SYS>>

<</SYS>>

  Ne pas respirer les aérosols. [/INST] 1. Ne"
239,1,1,"[INST] <<SYS>>

<</SYS>>

  Il sait bien cuisiner alors en général, il prépare aussi le repas. [/INST] 1. Il"
240,2,1,"[INST] <<SYS>>

<</SYS>>

  Il y a un nouveau film avec son acteur préféré [/INST] 2. Qu"
241,2,1,"[INST] <<SYS>>

<</SYS>>

  Je vous remercie et je vous souhaite une très bonne journée. [/INST] 2. Je"
242,2,1,"[INST] <<SYS>>

<</SYS>>

  Vous savez, moi je ne crois pas qu'il y ait de bonne ou de mauvaise situation. [/INST] 2:0"
243,0,1,"[INST] <<SYS>>

<</SYS>>

  Oui, merci, c'est gentil ! [/INST] 01."
244,3,1,"[INST] <<SYS>>

<</SYS>>

  À la Une ce soir, la condamnation de Nicolas Sarkozy. [/INST] 3, "
245,5,1,"[INST] <<SYS>>

<</SYS>>

  Une foule se forme à la sortie du théâtre et se lance dans une série de mises à sac de demeures appartenant à des représentants de l'autorité royale, avant d'être réprimée dans le sang par l'infanterie [/INST] 5. Le"
246,5,1,"[INST] <<SYS>>

<</SYS>>

  Le nombre de manifestants varie d'une année à l'autre selon la popularité du gouvernement en place. [/INST] 5. Je"
247,0,1,"[INST] <<SYS>>

<</SYS>>

  À très bientôt. [/INST] 0"
248,5,1,"[INST] <<SYS>>

<</SYS>>

  Avec son allure, il donne l'impression d'être le maître du monde. [/INST] 5. A"
249,1,1,"[INST] <<SYS>>

<</SYS>>

  Mais pas de maison de poupées [/INST] 1. Je"
250,1,1,"[INST] <<SYS>>

<</SYS>>

  Nous avons commencé un nouveau cours [/INST] 1/2"
251,2,1,"[INST] <<SYS>>

<</SYS>>

  Nous vous remercions de votre compréhension et nous vous souhaitons une excellente journée. [/INST] 2. Je"
252,0,1,"[INST] <<SYS>>

<</SYS>>

  Cette maison est la nôtre. [/INST] 05:"
253,1,1,"[INST] <<SYS>>

<</SYS>>

  Elle met son chapeau et elle va à l'épicerie de quartier. [/INST] 1. Elle"
254,5,1,"[INST] <<SYS>>

<</SYS>>

  On a dû écouter nos parents [/INST] 5. On"
255,5,1,"[INST] <<SYS>>

<</SYS>>

  Comme il faisait très beau, nous nous sommes promenés le long de la Seine [/INST] 5-0"
256,2,1,"[INST] <<SYS>>

<</SYS>>

  J'ai pris du poisson avec du riz, et mon frère a choisi un simple steak-frites [/INST] 2. Qu"
257,2,1,"[INST] <<SYS>>

<</SYS>>

  Où étais-tu hier soir aux alentours de dix heure ? [/INST] 22:"
258,2,1,"[INST] <<SYS>>

<</SYS>>

  Alors, qu'est-ce qu'on leur donne là ? [/INST] 2.5"
259,1,1,"[INST] <<SYS>>

<</SYS>>

  Ensuite, il se sèche très vite les cheveux pour aller manger son petit déjeuner. [/INST] 1. Qu"
260,5,1,"[INST] <<SYS>>

<</SYS>>

  L'école n'a plus la même fonction qu'hier parce que le monde a changé. [/INST] 500"
261,2,1,"[INST] <<SYS>>

<</SYS>>

  Ma femme ma dit que tu es trés gentille. [/INST] 2. Je"
262,1,1,"[INST] <<SYS>>

<</SYS>>

  Jamais, moi je parlerai comme ça de mon père. [/INST] 1. Je"
263,5,1,"[INST] <<SYS>>

<</SYS>>

  Il nous arrive de procéder de cette façon de temps en temps. [/INST] 5"
264,1,1,"[INST] <<SYS>>

<</SYS>>

  C'est la jungle. [/INST] 1. C"
265,1,1,"[INST] <<SYS>>

<</SYS>>

  Il a pris son parapluie et il est sorti. [/INST] 1. Il"
266,5,1,"[INST] <<SYS>>

<</SYS>>

  Là, la trap, ça vient tout droit des States et c'est tout nouveau en fait dans le rap [/INST] 50."
267,5,1,"[INST] <<SYS>>

<</SYS>>

  Il fumait un paquet de cigarettes par jour avant d'arrêter. [/INST] 5 ans après"
268,2,1,"[INST] <<SYS>>

<</SYS>>

  Comment tu as trouvé le repas de ce midi [/INST] 2. Je"
269,1,1,"[INST] <<SYS>>

<</SYS>>

  Je m'appelle Camille et quand j'étais enfant, j'avais des rêves plein la tête. [/INST] 1. Je"
270,1,1,"[INST] <<SYS>>

<</SYS>>

  Le dimanche, il se repose et en profite pour faire ses devoirs pour la semaine. [/INST] 1. Le"
271,3,1,"[INST] <<SYS>>

<</SYS>>

  Il était temps pour eux de migrer vers l'Afrique, en attendant le prochain été. [/INST] 3.
"
272,2,1,"[INST] <<SYS>>

<</SYS>>

  Il y a un an, j'ai décidé de ne plus manger de viande. [/INST] 2. Je"
273,2,1,"[INST] <<SYS>>

<</SYS>>

  Maintenant que je le connais, je n'ai plus peur ! [/INST] 2. Je"
274,1,1,"[INST] <<SYS>>

<</SYS>>

  Tout savoir avant d'adopter un chat. [/INST] 1. Un"
275,2,1,"[INST] <<SYS>>

<</SYS>>

  Mais le marché est loin de leur maison et ils ne peuvent pas y aller à pied. [/INST] 2. Les"
276,1,1,"[INST] <<SYS>>

<</SYS>>

  Quand on était petit, on apprenait à marcher. [/INST] 1. Qu"
277,5,1,"[INST] <<SYS>>

<</SYS>>

  Enseigner à apprendre, même par ceux qui ne réussissent pas. [/INST] 500"
278,0,1,"[INST] <<SYS>>

<</SYS>>

  Je vais chez le dentiste l'après-midi mais je suis libre le soir [/INST] 0"
279,0,1,"[INST] <<SYS>>

<</SYS>>

  Le gâteau est dans le frigo. [/INST] 05:"
280,1,1,"[INST] <<SYS>>

<</SYS>>

  J'ai trouvé un stage qui me plaît beaucoup. [/INST] 1/ Je"
281,0,1,"[INST] <<SYS>>

<</SYS>>

  Tu veux du sucre dans ton café [/INST] 05:"
282,2,1,"[INST] <<SYS>>

<</SYS>>

  J'ai obtenu ce que je voulais, je suis satisfait. [/INST] 2. Je"
283,1,1,"[INST] <<SYS>>

<</SYS>>

  Vous aimez l'aventure ? [/INST] 1. V"
284,1,1,"[INST] <<SYS>>

<</SYS>>

  Je ne pourrai pas venir demain. [/INST] 10:"
285,2,1,"[INST] <<SYS>>

<</SYS>>

  On pourra se faire un cinéma ou un bowling à l'occasion si tu veux ? [/INST] 2. Je"
286,2,1,"[INST] <<SYS>>

<</SYS>>

  Ils ont des étoiles plein les yeux [/INST] 2. Les"
287,3,1,"[INST] <<SYS>>

<</SYS>>

  C'est maintenant ou jamais. [/INST] 3.0"
288,1,1,"[INST] <<SYS>>

<</SYS>>

  Tu as entendu ce bruit ? [/INST] 1 point :"
289,1,1,"[INST] <<SYS>>

<</SYS>>

  Ensuite, je vais faire mes courses au supermarché où je vais acheter des fruits et des légumes [/INST] 1"
290,5,1,"[INST] <<SYS>>

<</SYS>>

  D'autres sont plus critiques. [/INST] 5. D"
291,1,1,"[INST] <<SYS>>

<</SYS>>

  Mais ma plus grande passion, c'est l'art. [/INST] 1. Qu"
292,2,1,"[INST] <<SYS>>

<</SYS>>

  Vous savez, je ne l'utilise que pour les cas d'urgence ! [/INST] 2.1"
293,5,1,"[INST] <<SYS>>

<</SYS>>

  C'est exactement l'une des meilleurs methodes d'apprentissage d'une langue etrangere. [/INST] 5. Je"
294,1,1,"[INST] <<SYS>>

<</SYS>>

  Un petit garçon : On essaye de leur parler [/INST] 1:0"
295,1,1,"[INST] <<SYS>>

<</SYS>>

  La cuisine est la pièce préférée de ma maison [/INST] 1. La"
296,5,1,"[INST] <<SYS>>

<</SYS>>

  Les hommes la découpent et la placent au-dessus de la flamme. [/INST] 5. Les"
297,1,1,"[INST] <<SYS>>

<</SYS>>

  Il faut bien faire attention à ses vêtements et à sa coiffure [/INST] 1. Il"
298,0,1,"[INST] <<SYS>>

<</SYS>>

  Je m'appelle Laurent et j'habite à Paris avec mes parents, ma soeur ainée et mon frère. [/INST] 01."
299,2,1,"[INST] <<SYS>>

<</SYS>>

  Non, ne mange pas votre goûté dans la classe ! [/INST] 2. Je"
300,2,1,"[INST] <<SYS>>

<</SYS>>

  Comme ça, je pourrais l'utiliser plus souvent ! [/INST] 2.0"
301,2,1,"[INST] <<SYS>>

<</SYS>>

  Vincent cherche une idée de cadeau pour le départ de sa collègue de bureau [/INST] 2. Vincent"
302,2,1,"[INST] <<SYS>>

<</SYS>>

  Êtes-vous prêts à découvrir cette histoire de Noël ? [/INST] 2. Le"
303,5,1,"[INST] <<SYS>>

<</SYS>>

  Mais la société a évolué et si l'école ne le fait pas il y aura de plus en plus de jeunes comme ceux que décrit Mlle Lesueur. [/INST] 5"
304,0,1,"[INST] <<SYS>>

<</SYS>>

  Et toi, ça va ? [/INST] 05:"
305,1,1,"[INST] <<SYS>>

<</SYS>>

  Je vais me promener dans le parc avec mon camarade. [/INST] 1. Je"
306,2,1,"[INST] <<SYS>>

<</SYS>>

  Oh tu sais, au début ce n'était pas facile. [/INST] 2:0"
307,5,1,"[INST] <<SYS>>

<</SYS>>

  Une petite fille : Là ils [ne] comprennent pas notre langue parce qu'ils [ne] parlent pas [/INST] 5] français"
308,2,1,"[INST] <<SYS>>

<</SYS>>

  Tu pourrais ranger ta chambre, ça t'aiderait à les retrouver ! [/INST] 2. Je"
309,1,1,"[INST] <<SYS>>

<</SYS>>

  C'est déjà le lundi, et toute la semaine recommence [/INST] 1. C"
310,2,1,"[INST] <<SYS>>

<</SYS>>

  Il pensait qu'un chef pouvait manger des pizzas et des frites tous les jours. [/INST] 2. Il"
311,1,1,"[INST] <<SYS>>

<</SYS>>

  Et bien, pourquoi pas ? [/INST] 1. Pour"
312,2,1,"[INST] <<SYS>>

<</SYS>>

  Les médecins disent souvent qu'on doit boire un verre de vin rouge après les repas. [/INST] 2. Les"
313,0,1,"[INST] <<SYS>>

<</SYS>>

  Donne-moi la serviette ! [/INST] 05:"
314,2,1,"[INST] <<SYS>>

<</SYS>>

  Excusez-moi, serait-il possible de changer de table ? [/INST] 2. Je"
315,1,1,"[INST] <<SYS>>

<</SYS>>

  Cette fois, les femmes et les enfants marchent au milieu du groupe. [/INST] 1. Les"
316,0,1,"[INST] <<SYS>>

<</SYS>>

  Je répare votre voiture. [/INST] 05:"
317,1,1,"[INST] <<SYS>>

<</SYS>>

  Mon frère Patrice est plus jeune que moi [/INST] 1 point"
318,5,1,"[INST] <<SYS>>

<</SYS>>

  Puis, plus grand, je découvrais les métiers de policier et d'avocat dans un film [/INST] 500"
319,5,1,"[INST] <<SYS>>

<</SYS>>

  Je rentrais chaque jour en compagnie de mon amoureux. [/INST] 5 points"
320,5,2,"[INST] <<SYS>>

<</SYS>>

  ""Le démon partit bien vite, et il se précipita dans le trou, où, hélas, il retrouva la méchante femme. [/INST] 5. Le"
321,5,2,"[INST] <<SYS>>

<</SYS>>

  Quand j'ai lu, j'ai découvert de nouvelles choses surprenantes sur les locataires qui occupaient l'appartement. [/INST] 5"
322,5,2,"[INST] <<SYS>>

<</SYS>>

  Vous parlez de la loi en général, mais vous oubliez de préciser que ce texte n'est pas voté! [/INST] 50:"
323,5,2,"[INST] <<SYS>>

<</SYS>>

  Cet homme n'hésitera pas à accueillir les hôtes qui se présentent chez lui au risque de perdre la vie. [/INST] 5. C"
324,2,2,"[INST] <<SYS>>

<</SYS>>

  Il apprendra à ne pas courir après un ballon ou à ne pas avoir peur du klaxon des voitures. [/INST] 2. Il"
325,3,2,"[INST] <<SYS>>

<</SYS>>

  Du haut de cette colline la vue sur Marseille est remarquable [/INST] 3/5"
326,2,2,"[INST] <<SYS>>

<</SYS>>

  Je vais vous donner une traitement qui va vous aider. [/INST] 2:0"
327,5,2,"[INST] <<SYS>>

<</SYS>>

  C'est aussi un test pour les couples nouvellement formés ou qui n'avaient jamais expérimenté la vie à deux. [/INST] 5. Les"
328,5,2,"[INST] <<SYS>>

<</SYS>>

  Cela faisait trois semaines que le navire était immobilisé accidentellement sur un récif, un rocher dans la mer, près de l'île. [/INST] 5"
329,2,2,"[INST] <<SYS>>

<</SYS>>

  Quand je reviendrai, j'offrirai beaucoup d'amour à ceux que j'aprécie et je couvrirai mes enfants de présents. [/INST] 2. Qu"
330,2,2,"[INST] <<SYS>>

<</SYS>>

  Voyager c'est bien mais voyager responsable c'est encore mieux ! [/INST] 2. V"
331,3,2,"[INST] <<SYS>>

<</SYS>>

  La vertu : la vertu est le mérite, la moralité ou la sagesse d'une personne. [/INST] 3. La"
332,5,2,"[INST] <<SYS>>

<</SYS>>

  Le courant d'air ainsi créé permet à la sueur - qui absorbe la chaleur du corps - de s'évaporer et ainsi de le refroidir. [/INST] 500"
333,5,2,"[INST] <<SYS>>

<</SYS>>

  C'était sa grande différence entre lui et moi. [/INST] 5. Je"
334,5,2,"[INST] <<SYS>>

<</SYS>>

  Ils m'ont expliqué qu'ils n'avaient pas encore vu quelqu'un d'aussi expressif, et qu'ils allaient me recontacter. [/INST] 5 points"
335,1,2,"[INST] <<SYS>>

<</SYS>>

  Nous allons nous promener en bord de mer et rendre visite à nos amis. [/INST] 1. Je"
336,5,2,"[INST] <<SYS>>

<</SYS>>

  Je ne suis qu'un bon soldat timide. [/INST] 5. Je"
337,2,2,"[INST] <<SYS>>

<</SYS>>

  Je vois bien l'intérêt de cet appareil, mais je n'en ai pas l'usage. [/INST] 2. Je"
338,5,2,"[INST] <<SYS>>

<</SYS>>

  Il devait à tout prix téléphoner à son bourreau quand il recevait des nouvelles de son banquier. [/INST] 5. Qu"
339,5,2,"[INST] <<SYS>>

<</SYS>>

  Vous deviez rendre des comptes à la justice pour vos crimes. [/INST] 5. Qu"
340,2,2,"[INST] <<SYS>>

<</SYS>>

  Vous allez piloter ce fichu avion et m'amener en Amérique du Sud. [/INST] 2. Je"
341,2,2,"[INST] <<SYS>>

<</SYS>>

  C'est une soupe de poissons, spécialité de Marseille [/INST] 2 kg de"
342,5,2,"[INST] <<SYS>>

<</SYS>>

  Le visage comprend une oreille de chaque côté, deux yeux surmontés par les sourcils et un nez au centre [/INST] 5/5"
343,5,2,"[INST] <<SYS>>

<</SYS>>

  Soudain, il entendit une voix qui lui disait de s'approcher. [/INST] 5. Qu"
344,5,2,"[INST] <<SYS>>

<</SYS>>

  En cette fin de matinée, Djengo, jeune chien d'un an et demi, est au travail. [/INST] 5"
345,2,2,"[INST] <<SYS>>

<</SYS>>

  Ils se sont fait des copains et sont heureux de vivre en France [/INST] 2. Qu"
346,2,2,"[INST] <<SYS>>

<</SYS>>

  Je suis désole, mais je suis resté en arrière avec tes histoires. [/INST] 2. Je"
347,5,2,"[INST] <<SYS>>

<</SYS>>

  Une petite révolution et des chiffres qui parlent tout seuls. [/INST] 5 0"
348,2,2,"[INST] <<SYS>>

<</SYS>>

  Il accepte les différences, il est tolérant. [/INST] 2. Il"
349,5,2,"[INST] <<SYS>>

<</SYS>>

  Pour les habitants des quartiers historiques, la vie n'est plus la même : les rues pleines de touristes perdent peu à peu leurs magasins de quartier. [/INST] 5/ La"
350,2,2,"[INST] <<SYS>>

<</SYS>>

  À partir de maintenant, il travaillera avec nous dans l'équipe commerciale en tant que responsable des ventes. [/INST] 2/ Je"
351,2,2,"[INST] <<SYS>>

<</SYS>>

  Quand il y a un grand soleil sur la carte, il fera chaud sur la région [/INST] 2. Qu"
352,5,2,"[INST] <<SYS>>

<</SYS>>

  Elle cueillera les roses et elle les arrosera si nécessaire. [/INST] 5. Qu"
353,2,2,"[INST] <<SYS>>

<</SYS>>

  Qu'allez-vous faire demain ? [/INST] 2. Je"
354,2,2,"[INST] <<SYS>>

<</SYS>>

  Évidemment, mes lunettes sont par terre, et moi, sans mes lunettes, je n'y vois rien, mais alors, rien du tout ! [/INST] 2. Je"
355,0,2,"[INST] <<SYS>>

<</SYS>>

  C'est un parc où les gens viennent se promener en famille et entre amis [/INST] 0"
356,5,2,"[INST] <<SYS>>

<</SYS>>

  Le tableau paraissait plus beau qu'avant. [/INST] 5. Le"
357,2,2,"[INST] <<SYS>>

<</SYS>>

  Je voudrais tellement que tout le monde admire mes tableaux ! [/INST] 2. Je"
358,5,2,"[INST] <<SYS>>

<</SYS>>

  Il avait pris sa belle valise verte qu'il trimballe depuis vingt ans, pour passer cinq jours de vacances près de Vannes chez sa vieille amie Sylvaine qu'il voyait beaucoup avant de vivre à Valencienne [/INST] 5. Il"
359,5,2,"[INST] <<SYS>>

<</SYS>>

  Car depuis ce dimanche, l'utilisation des sacs en plastique fins est interdite dans tout l'État de New York sous peine d'une amende de 250 dollars [/INST] 5. Qu"
360,1,2,"[INST] <<SYS>>

<</SYS>>

  C'est un médicament qui est très bon pour soigner les problèmes d'estomac. [/INST] 1. "
361,2,2,"[INST] <<SYS>>

<</SYS>>

  Il n'y a cependant pas de plats de légumes à la carte. [/INST] 2. Je"
362,3,2,"[INST] <<SYS>>

<</SYS>>

  Accusé de vol, l'homme a fini par avouer qu'il était coupable. [/INST] 3. Qu"
363,5,2,"[INST] <<SYS>>

<</SYS>>

  Je suis allé la voir dès que j'ai appris qu'elle avait des problèmes. [/INST] 5"
364,5,2,"[INST] <<SYS>>

<</SYS>>

  Quand ils s'approchent trop près de la tribu, les femmes leur jettent des pierres et les hommes les chassent. [/INST] 500"
365,5,2,"[INST] <<SYS>>

<</SYS>>

  En me massant, il a soulagé ma douleur. [/INST] 5. Je"
366,2,2,"[INST] <<SYS>>

<</SYS>>

  Pour terminer, n'oubliez pas le maquillage [/INST] 2. Le"
367,5,2,"[INST] <<SYS>>

<</SYS>>

  ""Je n'ai pas l'habitude d'être en compagnie de quelqu'un vingt-quatre heures sur vingt-quatre et sept jours sur sept"", reconnaît cette chroniqueuse culinaire. [/INST] 5. Qu"
368,5,2,"[INST] <<SYS>>

<</SYS>>

  En hiver, elle ne sort jamais sans son parapluie et son écharpe [/INST] 5. Je"
369,2,2,"[INST] <<SYS>>

<</SYS>>

  Une semaine au calme, ça procure un vrai plaisir. [/INST] 2. Je"
370,2,2,"[INST] <<SYS>>

<</SYS>>

  Si vous pouviez rencontrez un artiste, qui est-ce que vous aimeriez rencontrer? [/INST] 2:5"
371,2,2,"[INST] <<SYS>>

<</SYS>>

  La marche était cassée et je suis tombé par terre. [/INST] 2. Je"
372,0,2,"[INST] <<SYS>>

<</SYS>>

  Je compte bien arriver dès huit heures. [/INST] 08:"
373,2,2,"[INST] <<SYS>>

<</SYS>>

  J'ai été me plaindre à la mairie mais ça n'a servi à rien ! [/INST] 2. Je"
374,2,2,"[INST] <<SYS>>

<</SYS>>

  Est-ce que ton mari et tes enfants vont bien [/INST] 2: O"
375,5,2,"[INST] <<SYS>>

<</SYS>>

  Ce n'est une surprise pour personne: avec le semi-confinement et le télétravail, les conflits entre voisins ont augmenté. [/INST] 5 ans après"
376,1,2,"[INST] <<SYS>>

<</SYS>>

  Il jouait au jokari avec un ami. [/INST] 1. Qu"
377,3,2,"[INST] <<SYS>>

<</SYS>>

  Ce n'était ni un bateau, ni un avion, mais un moyen de transports terrestre. [/INST] 3-2"
378,1,2,"[INST] <<SYS>>

<</SYS>>

  Au sous-sol, il y a une cave, pour ranger le vin [/INST] 1. Au"
379,1,2,"[INST] <<SYS>>

<</SYS>>

  Aujourd'hui, avec ma famille (mes parents et mon frère) nous sommes allés au marché de Noël, c'était vraiment incroyable [/INST] 1. A"
380,2,2,"[INST] <<SYS>>

<</SYS>>

  J'aime aussi me promener avec mes amis en rêvant de voyages que nous pourrions faire ensemble. [/INST] 2. Je"
381,3,2,"[INST] <<SYS>>

<</SYS>>

  ""Nous devons nous préparer à de nouvelles mutations du coronavirus et ne plus dépendre uniquement de l'UE pour la production de vaccins de deuxième génération"", a-t-il ajouté. [/INST] 3. Le"
382,5,2,"[INST] <<SYS>>

<</SYS>>

  Une partie de l'énergie fournie pour se déplacer est transformée en chaleur. [/INST] 5. Une"
383,5,2,"[INST] <<SYS>>

<</SYS>>

  A qui appartient le chien qui aboie nuit et jour ? [/INST] 5/7"
384,1,2,"[INST] <<SYS>>

<</SYS>>

  Elle s'appelle Joy, on parlait de tout, on s'entendait super bien ! [/INST] 10:"
385,5,2,"[INST] <<SYS>>

<</SYS>>

  Le bac en poche, le premier d'entre eux choisit d'en faire son métier. [/INST] 5. Le"
386,5,2,"[INST] <<SYS>>

<</SYS>>

  Ici, tout est immense, il y a du monde partout, les gens sont pressés c'est impressionnant ! [/INST] 5"
387,3,2,"[INST] <<SYS>>

<</SYS>>

  C'est cette première canicule qui avait notamment décidé Greta Thunberg à s'asseoir avec sa pancarte devant le parlement de Stockholm, c'était le début de la grande mobilisation des jeunes pour le climat [/INST] 3/ Le"
388,5,2,"[INST] <<SYS>>

<</SYS>>

  Il est nécessaire que les gens soeint conscients de l'importance de l'écologie [/INST] 5"
389,5,2,"[INST] <<SYS>>

<</SYS>>

  Lorsqu'il y a un éclair avec des nuages et de la pluie, il risque d'y avoir de la foudre et du tonnerre [/INST] 500"
390,3,2,"[INST] <<SYS>>

<</SYS>>

  La nouvelle a fait grand bruit: cette affaire de couvre-feu cache en fait une angoisse plus profonde. [/INST] 3/ Je"
391,5,2,"[INST] <<SYS>>

<</SYS>>

  Soit on le trouvera ridicule et ce sera une catastrophe. [/INST] 5. Je"
392,2,2,"[INST] <<SYS>>

<</SYS>>

  Demain, nous nous lèverons tôt et nous nous promènerons dans la les bois situés aux alentours du manoir. [/INST] 2. Je"
393,3,2,"[INST] <<SYS>>

<</SYS>>

  Ce livre, tu me le conseilles ou tu me le déconseilles? [/INST] 3. Je"
394,3,2,"[INST] <<SYS>>

<</SYS>>

  Je vais tirer une balle dans chacun de tes membres si tu ne me donnes pas cette serviette. [/INST] 3. Le"
395,5,2,"[INST] <<SYS>>

<</SYS>>

  Une bouchée de : cette expression fait référence à la quantité d'un aliment qu'on met dans la bouche en une fois. [/INST] 5-0"
396,2,2,"[INST] <<SYS>>

<</SYS>>

  J'ai fait de gros progrès en français, je le comprends et je sais le parler et l'écrire bien mieux maintenant [/INST] 2. Qu"
397,2,2,"[INST] <<SYS>>

<</SYS>>

  Il passe la matinée au Mucem qui est un musée récent et très connu [/INST] 2. Il"
398,2,2,"[INST] <<SYS>>

<</SYS>>

  il y a du travail, des théâtres, des cinémas, la vie culturelle est riche [/INST] 2. Qu"
399,5,2,"[INST] <<SYS>>

<</SYS>>

  C'est le cas à Nowra, à l'ouest de Sidney, où notre envoyée spéciale Murielle Paradon a pu rencontrer un couple de sexagénaires qui a trouvé refuge dans sa voiture [/INST] 5] Qu"
400,2,2,"[INST] <<SYS>>

<</SYS>>

  Sur le fond, tout le monde est d'accord. [/INST] 2. Qu"
401,1,2,"[INST] <<SYS>>

<</SYS>>

  En juillet, ma famille et moi irons dans le Sud de la France. [/INST] 1. Je"
402,2,2,"[INST] <<SYS>>

<</SYS>>

  Pourquoi tu n'as pas acheté cette antiquité ? [/INST] 2. Pour"
403,2,2,"[INST] <<SYS>>

<</SYS>>

  Je vous demanderai de tout lui montrer et de le seconder cette semaine. [/INST] 2. Je"
404,2,2,"[INST] <<SYS>>

<</SYS>>

  Si j'ai un accident, mon coeur ou mon foie pourront être utilisés. [/INST] 2. Je"
405,2,2,"[INST] <<SYS>>

<</SYS>>

  Ils ont déménagé car sa femme a été mutée à Paris. [/INST] 2. Ils"
406,5,2,"[INST] <<SYS>>

<</SYS>>

  C'est en représentant mon journal, Le Parisien, à l'émission Res Publica, à la radio, que j'ai rencontré Jean-Luc Hess, qui dirigeait alors la station. [/INST] 5. Qu"
407,2,2,"[INST] <<SYS>>

<</SYS>>

  Mais je trouve qu'il vaut mieux permettre aux élèves de s'habiller comme ils veulent. [/INST] 2. Qu"
408,5,2,"[INST] <<SYS>>

<</SYS>>

  Rien n'était si beau, si leste, si brillant, si bien ordonné que les deux armées. [/INST] 5. Qu"
409,2,2,"[INST] <<SYS>>

<</SYS>>

  Il y a un nouveau médicament pour traiter les problèmes de coeur. [/INST] 2. Je"
410,5,2,"[INST] <<SYS>>

<</SYS>>

  S'impliqueront-ils dans la vie sociale du collège? [/INST] 5. S"
411,5,2,"[INST] <<SYS>>

<</SYS>>

  Ces chocolats, coulés en forme d'oeufs, de lapins et de poules, sont souvent dispersés dans le jardin pour être retrouvés par les plus jeunes : c'est la ""chasse aux oeufs"". [/INST] 5. Qu"
412,5,2,"[INST] <<SYS>>

<</SYS>>

  Comment s'appelle le directeur pour lequel vous travaillez ? [/INST] 50."
413,5,2,"[INST] <<SYS>>

<</SYS>>

  Derrière ces jeunes, il y a très souvent des parents en grande difficulté à cause de la pauvreté ou du chômage. [/INST] 5/ Je"
414,2,2,"[INST] <<SYS>>

<</SYS>>

  La forêt leur donne du bois et du gibier. [/INST] 2. Les"
415,2,2,"[INST] <<SYS>>

<</SYS>>

  Venez profitez du studio d'enregistrement et de la salle de répétitions ! [/INST] 2

"
416,5,2,"[INST] <<SYS>>

<</SYS>>

  Mais pour les visiteurs et les professionnels, c'est également l'occasion de découvrir les dernières innovations, et surtout de goûter les créations des chefs pâtissiers et chocolatiers [/INST] 5. Qu"
417,2,2,"[INST] <<SYS>>

<</SYS>>

  Les serveurs sont mal organisés, c'est dommage. [/INST] 2/5"
418,5,2,"[INST] <<SYS>>

<</SYS>>

  C'est vraiment génial d'être en ville et d'avoir les monuments, les musées et la plage au même endroit [/INST] 5/5"
419,5,2,"[INST] <<SYS>>

<</SYS>>

  Il n'a fallu que 12 ans, entre 1999 et 2011, pour que la population mondiale passe de 6 à 7 milliards d'habitants [/INST] 5: Qu"
420,5,2,"[INST] <<SYS>>

<</SYS>>

  Montrant un gentilhomme qui va et vient dans la salle comme s'il cherchait quelqu'un. [/INST] 5. Le"
421,3,2,"[INST] <<SYS>>

<</SYS>>

  250 nouveaux talents seront sur le marché du travail d'ici la fin de l'année. [/INST] 3. Les"
422,2,2,"[INST] <<SYS>>

<</SYS>>

  Après un trajet en bus, il est heureux de retrouver la mer [/INST] 2. Il"
423,5,2,"[INST] <<SYS>>

<</SYS>>

  Nous ne privons plus du bonheur de manger [/INST] 5. N"
424,2,2,"[INST] <<SYS>>

<</SYS>>

  Dans le désert, tous les hommes n'ont pas la peau noire. [/INST] 2. Qu"
425,2,2,"[INST] <<SYS>>

<</SYS>>

  Je te souhaite également tout le meilleur pour cette nouvelle année ! [/INST] 2. Mer"
426,2,2,"[INST] <<SYS>>

<</SYS>>

  Elle est vraiment contente que tu aies acccepté l'invitation. [/INST] 2. Je"
427,2,2,"[INST] <<SYS>>

<</SYS>>

  Quand je finirai ce travail, je partirai en Floride. Je fuirai l'hiver et les grands froids. [/INST] 2. Qu"
428,2,2,"[INST] <<SYS>>

<</SYS>>

  Ce week-end on était à l'hôtel pour une réunion familiale, bon on hésite quoi, quand on croise les gens dans le couloir, on ne sait pas trop s'il faut porter le masque. [/INST] 2. Je"
429,5,2,"[INST] <<SYS>>

<</SYS>>

  ""Je vous laisserai sortir seulement à condition que vous juriez solennellement que vous ne révélerez à personne où vous avez dormi, ni comment vous êtes entré dans la grotte aux serpents !"" dit le roi. [/INST] 5. Le"
430,2,2,"[INST] <<SYS>>

<</SYS>>

  Elle serait partie en vacances. [/INST] 2. Je"
431,5,2,"[INST] <<SYS>>

<</SYS>>

  Je mets tous mes efforts et toute mon énergie exclusivement dans le travail. [/INST] 5. Je"
432,2,2,"[INST] <<SYS>>

<</SYS>>

  J'aimerais que tu fermes la fenêtre avant de partir. [/INST] 2. Je"
433,5,2,"[INST] <<SYS>>

<</SYS>>

  Et la grande personne était bien contente de connaître un homme aussi raisonnable. [/INST] 5. Le"
434,5,2,"[INST] <<SYS>>

<</SYS>>

  Certains, comme les Bédouins, sont des Blancs à la peau mate et tannée par le soleil. [/INST] 5. Les"
